episode,method,step,score,edges,rank,rank_K,is_IBR,is_MBR,min_eig
0,learned,39,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,40,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,41,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,42,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,43,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,44,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,45,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,46,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,47,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,48,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,49,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,50,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,51,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,52,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,53,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,54,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,55,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,56,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,57,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,58,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,59,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,60,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,61,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,62,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,63,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,64,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,65,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,66,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,67,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,68,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,69,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,70,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,71,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,72,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,73,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,74,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,75,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,76,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,77,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,78,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,79,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,80,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,81,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,82,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,83,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,84,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,85,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,86,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,87,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,88,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,89,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,90,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,91,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,92,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,93,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,94,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,95,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,96,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,97,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,98,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,99,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,100,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,101,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,102,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,103,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,104,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,105,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,106,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,107,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,108,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,109,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,110,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,111,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,112,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,113,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,114,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,115,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,116,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,117,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,118,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,119,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,120,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,121,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,122,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,123,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,124,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,125,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,126,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,127,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,128,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,129,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,130,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,131,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,132,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,133,40.0,6,5,5,True,False,1.9776532777577733e-05
