episode,method,step,score,edges,rank,rank_K,is_IBR,is_MBR,min_eig
0,random,68,-560.0,144,44,44,True,False,0.00017998398922145756
0,random,69,-550.0,143,44,44,True,False,0.00017958384035809453
0,random,70,-550.0,143,44,44,True,False,0.00017958384035809453
0,random,71,-540.0,142,44,44,True,False,0.0001764405795264085
0,random,72,-540.0,142,44,44,True,False,0.0001764405795264085
0,random,73,-550.0,143,44,44,True,False,0.00017675125291576933
0,random,74,-550.0,143,44,44,True,False,0.00017675125291576933
0,random,75,-540.0,142,44,44,True,False,0.00017667910042516857
0,random,76,-540.0,142,44,44,True,False,0.00017667910042516857
0,random,77,-530.0,141,44,44,True,False,0.00017663690204430398
0,random,78,-530.0,141,44,44,True,False,0.00017663690204430398
0,random,79,-540.0,142,44,44,True,False,0.0001767080385516355
0,random,80,-540.0,142,44,44,True,False,0.0001767080385516355
0,random,81,-550.0,143,44,44,True,False,0.00018092574048196027
0,random,82,-550.0,143,44,44,True,False,0.00018092574048196027
0,random,83,-540.0,142,44,44,True,False,0.00018076904894172435
0,random,84,-540.0,142,44,44,True,False,0.00018076904894172435
0,random,85,-530.0,141,44,44,True,False,0.00018062799724487258
0,random,86,-530.0,141,44,44,True,False,0.00018062799724487258
0,random,87,-540.0,142,44,44,True,False,0.0001813099442484138
0,random,88,-540.0,142,44,44,True,False,0.0001813099442484138
0,random,89,-550.0,143,44,44,True,False,0.0001814479269680114
0,random,90,-550.0,143,44,44,True,False,0.0001814479269680114
0,random,91,-540.0,142,44,44,True,False,0.00017913334448082683
0,random,92,-540.0,142,44,44,True,False,0.00017913334448082683
0,random,93,-550.0,143,44,44,True,False,0.0001793414214914126
0,random,94,-550.0,143,44,44,True,False,0.0001793414214914126
0,random,95,-540.0,142,44,44,True,False,0.00017838372819865684
0,random,96,-540.0,142,44,44,True,False,0.00017838372819865684
0,random,97,-550.0,143,44,44,True,False,0.00017923064032625952
0,random,98,-550.0,143,44,44,True,False,0.00017923064032625952
0,random,99,-540.0,142,44,44,True,False,0.0001768722093184528
0,random,100,-540.0,142,44,44,True,False,0.0001768722093184528
0,learned,0,-620.0,150,44,44,True,False,0.00018924940526312889
0,learned,1,-620.0,150,44,44,True,False,0.00018924940526312889
0,learned,2,-610.0,149,44,44,True,False,0.00018923470145000825
0,learned,3,-610.0,149,44,44,True,False,0.00018923470145000825
0,learned,4,-620.0,150,44,44,True,False,0.00018924940526312889
0,learned,5,-620.0,150,44,44,True,False,0.00018924940526312889
0,learned,6,-610.0,149,44,44,True,False,0.00018923470145000825
0,learned,7,-610.0,149,44,44,True,False,0.00018923470145000825
0,learned,8,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,9,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,10,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,11,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,12,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,13,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,14,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,15,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,16,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,17,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,18,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,19,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,20,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,21,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,22,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,23,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,24,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,25,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,26,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,27,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,28,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,29,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,30,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,31,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,32,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,33,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,34,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,35,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,36,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,37,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,38,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,39,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,40,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,41,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,42,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,43,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,44,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,45,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,46,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,47,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,48,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,49,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,50,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,51,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,52,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,53,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,54,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,55,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,56,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,57,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,58,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,59,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,60,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,61,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,62,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,63,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,64,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,65,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,66,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,67,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,68,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,69,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,70,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,71,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,72,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,73,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,74,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,75,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,76,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,77,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,78,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,79,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,80,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,81,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,82,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,83,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,84,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,85,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,86,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,87,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,88,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,89,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,90,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,91,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,92,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,93,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,94,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,95,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,96,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,97,-600.0,148,44,44,True,False,0.00018919736321026598
0,learned,98,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,99,-610.0,149,44,44,True,False,0.0001892206331515862
0,learned,100,-600.0,148,44,44,True,False,0.00018919736321026598
1,initial,0,370.0,51,44,44,True,False,1.6491353804850453e-05
1,random,0,370.0,51,44,44,True,False,1.6491353804850453e-05
1,random,1,370.0,51,44,44,True,False,1.6491353804850453e-05
1,random,2,360.0,52,44,44,True,False,1.6525115029624923e-05
1,random,3,360.0,52,44,44,True,False,1.6525115029624923e-05
1,random,4,350.0,53,44,44,True,False,1.9400451532138015e-05
1,random,5,350.0,53,44,44,True,False,1.9400451532138015e-05
1,random,6,360.0,52,44,44,True,False,1.8535586847465006e-05
1,random,7,360.0,52,44,44,True,False,1.8535586847465006e-05
1,random,8,350.0,53,44,44,True,False,1.9219510302708506e-05
1,random,9,350.0,53,44,44,True,False,1.9219510302708506e-05
1,random,10,340.0,54,44,44,True,False,1.9235166457127075e-05
1,random,11,340.0,54,44,44,True,False,1.9235166457127075e-05
1,random,12,330.0,55,44,44,True,False,1.9373864202314933e-05
1,random,13,330.0,55,44,44,True,False,1.9373864202314933e-05
1,random,14,320.0,56,44,44,True,False,1.9836726824200778e-05
1,random,15,320.0,56,44,44,True,False,1.9836726824200778e-05
1,random,16,310.0,57,44,44,True,False,2.247673658025181e-05
1,random,17,310.0,57,44,44,True,False,2.247673658025181e-05
1,random,18,300.0,58,44,44,True,False,2.252752071483905e-05
1,random,19,300.0,58,44,44,True,False,2.252752071483905e-05
1,random,20,290.0,59,44,44,True,False,2.266758391700951e-05
1,random,21,290.0,59,44,44,True,False,2.266758391700951e-05
1,random,22,280.0,60,44,44,True,False,2.2671615505965108e-05
1,random,23,280.0,60,44,44,True,False,2.2671615505965108e-05
1,random,24,280.0,60,44,44,True,False,2.2671615505965108e-05
1,random,25,280.0,60,44,44,True,False,2.2671615505965108e-05
1,random,26,280.0,60,44,44,True,False,2.2671615505965108e-05
1,random,27,270.0,61,44,44,True,False,2.2711431059676716e-05
1,random,28,270.0,61,44,44,True,False,2.2711431059676716e-05
1,random,29,260.0,62,44,44,True,False,2.3258584118395457e-05
1,random,30,260.0,62,44,44,True,False,2.3258584118395457e-05
1,random,31,250.0,63,44,44,True,False,2.3496638671836598e-05
1,random,32,250.0,63,44,44,True,False,2.3496638671836598e-05
1,random,33,260.0,62,44,44,True,False,2.3452687599601072e-05
1,random,34,260.0,62,44,44,True,False,2.3452687599601072e-05
1,random,35,270.0,61,44,44,True,False,2.1761537080434434e-05
1,random,36,270.0,61,44,44,True,False,2.1761537080434434e-05
1,random,37,270.0,61,44,44,True,False,2.1761537080434434e-05
1,random,38,260.0,62,44,44,True,False,2.253592860564028e-05
1,random,39,260.0,62,44,44,True,False,2.253592860564028e-05
1,random,40,250.0,63,44,44,True,False,2.3558966927004773e-05
1,random,41,250.0,63,44,44,True,False,2.3558966927004773e-05
1,random,42,240.0,64,44,44,True,False,2.379113029348094e-05
1,random,43,240.0,64,44,44,True,False,2.379113029348094e-05
1,random,44,230.0,65,44,44,True,False,2.4304150588105265e-05
1,random,45,230.0,65,44,44,True,False,2.4304150588105265e-05
1,random,46,240.0,64,44,44,True,False,2.4256868631250142e-05
1,random,47,240.0,64,44,44,True,False,2.4256868631250142e-05
1,random,48,240.0,64,44,44,True,False,2.4256868631250142e-05
1,random,49,240.0,64,44,44,True,False,2.4256868631250142e-05
1,random,50,230.0,65,44,44,True,False,2.6739770058829988e-05
1,random,51,230.0,65,44,44,True,False,2.6739770058829988e-05
1,random,52,240.0,64,44,44,True,False,2.672912218708852e-05
1,random,53,240.0,64,44,44,True,False,2.672912218708852e-05
1,random,54,240.0,64,44,44,True,False,2.672912218708852e-05
1,random,55,230.0,65,44,44,True,False,2.7731561188230088e-05
1,random,56,230.0,65,44,44,True,False,2.7731561188230088e-05
1,random,57,230.0,65,44,44,True,False,2.7731561188230088e-05
1,random,58,230.0,65,44,44,True,False,2.7731561188230088e-05
1,random,59,230.0,65,44,44,True,False,2.7731561188230088e-05
1,random,60,220.0,66,44,44,True,False,2.7742122784756053e-05
1,random,61,220.0,66,44,44,True,False,2.7742122784756053e-05
1,random,62,210.0,67,44,44,True,False,2.852268340287524e-05
1,random,63,210.0,67,44,44,True,False,2.852268340287524e-05
1,random,64,200.0,68,44,44,True,False,2.869504322150021e-05
1,random,65,200.0,68,44,44,True,False,2.869504322150021e-05
1,random,66,190.0,69,44,44,True,False,2.8716410025042067e-05
1,random,67,190.0,69,44,44,True,False,2.8716410025042067e-05
1,random,68,180.0,70,44,44,True,False,2.8719327183653347e-05
1,random,69,180.0,70,44,44,True,False,2.8719327183653347e-05
1,random,70,170.0,71,44,44,True,False,2.8814788774006226e-05
1,random,71,170.0,71,44,44,True,False,2.8814788774006226e-05
1,random,72,180.0,70,44,44,True,False,2.8800678500147182e-05
1,random,73,180.0,70,44,44,True,False,2.8800678500147182e-05
1,random,74,180.0,70,44,44,True,False,2.8800678500147182e-05
1,random,75,180.0,70,44,44,True,False,2.8800678500147182e-05
1,random,76,180.0,70,44,44,True,False,2.8800678500147182e-05
1,random,77,180.0,70,44,44,True,False,2.8800678500147182e-05
1,random,78,190.0,69,44,44,True,False,2.8393574282350343e-05
1,random,79,190.0,69,44,44,True,False,2.8393574282350343e-05
1,random,80,180.0,70,44,44,True,False,2.8586429852689153e-05
1,random,81,180.0,70,44,44,True,False,2.8586429852689153e-05
1,random,82,180.0,70,44,44,True,False,2.8586429852689153e-05
1,random,83,170.0,71,44,44,True,False,2.862157050525854e-05
1,random,84,170.0,71,44,44,True,False,2.862157050525854e-05
1,random,85,170.0,71,44,44,True,False,2.862157050525854e-05
1,random,86,160.0,72,44,44,True,False,2.8838367503776757e-05
1,random,87,160.0,72,44,44,True,False,2.8838367503776757e-05
1,random,88,150.0,73,44,44,True,False,2.8851993375410276e-05
1,random,89,150.0,73,44,44,True,False,2.8851993375410276e-05
1,random,90,150.0,73,44,44,True,False,2.8851993375410276e-05
1,random,91,150.0,73,44,44,True,False,2.8851993375410276e-05
1,random,92,150.0,73,44,44,True,False,2.8851993375410276e-05
1,random,93,150.0,73,44,44,True,False,2.8851993375410276e-05
1,random,94,140.0,74,44,44,True,False,2.8870166258836356e-05
1,random,95,140.0,74,44,44,True,False,2.8870166258836356e-05
1,random,96,140.0,74,44,44,True,False,2.8870166258836356e-05
1,random,97,140.0,74,44,44,True,False,2.8870166258836356e-05
1,random,98,130.0,75,44,44,True,False,2.895764227947367e-05
1,random,99,130.0,75,44,44,True,False,2.895764227947367e-05
1,random,100,140.0,74,44,44,True,False,2.8624968535485878e-05
1,learned,0,370.0,51,44,44,True,False,1.6491353804850453e-05
1,learned,1,370.0,51,44,44,True,False,1.6491353804850453e-05
1,learned,2,380.0,50,44,44,True,False,1.5257590747533556e-05
1,learned,3,380.0,50,44,44,True,False,1.5257590747533556e-05
1,learned,4,370.0,51,44,44,True,False,1.5384346942849874e-05
1,learned,5,370.0,51,44,44,True,False,1.5384346942849874e-05
1,learned,6,380.0,50,44,44,True,False,1.5257590747533556e-05
1,learned,7,380.0,50,44,44,True,False,1.5257590747533556e-05
1,learned,8,370.0,51,44,44,True,False,1.5384346942849874e-05
1,learned,9,370.0,51,44,44,True,False,1.5384346942849874e-05
1,learned,10,380.0,50,44,44,True,False,1.5257590747533556e-05
1,learned,11,380.0,50,44,44,True,False,1.5257590747533556e-05
1,learned,12,370.0,51,44,44,True,False,1.5264622455192504e-05
1,learned,13,370.0,51,44,44,True,False,1.5264622455192504e-05
1,learned,14,380.0,50,44,44,True,False,1.5257590747533556e-05
1,learned,15,380.0,50,44,44,True,False,1.5257590747533556e-05
1,learned,16,370.0,51,44,44,True,False,1.537214289577659e-05
1,learned,17,370.0,51,44,44,True,False,1.537214289577659e-05
1,learned,18,360.0,52,44,44,True,False,1.542559837083642e-05
1,learned,19,360.0,52,44,44,True,False,1.542559837083642e-05
1,learned,20,370.0,51,44,44,True,False,1.537214289577659e-05
1,learned,21,370.0,51,44,44,True,False,1.537214289577659e-05
1,learned,22,360.0,52,44,44,True,False,1.542559837083642e-05
1,learned,23,360.0,52,44,44,True,False,1.542559837083642e-05
1,learned,24,370.0,51,44,44,True,False,1.537214289577659e-05
1,learned,25,370.0,51,44,44,True,False,1.537214289577659e-05
1,learned,26,360.0,52,44,44,True,False,1.5443218415623357e-05
1,learned,27,360.0,52,44,44,True,False,1.5443218415623357e-05
1,learned,28,370.0,51,44,44,True,False,1.537214289577659e-05
1,learned,29,370.0,51,44,44,True,False,1.537214289577659e-05
1,learned,30,360.0,52,44,44,True,False,1.542559837083642e-05
1,learned,31,360.0,52,44,44,True,False,1.542559837083642e-05
1,learned,32,370.0,51,44,44,True,False,1.5369917401981088e-05
1,learned,33,370.0,51,44,44,True,False,1.5369917401981088e-05
1,learned,34,380.0,50,44,44,True,False,1.533042229026766e-05
1,learned,35,380.0,50,44,44,True,False,1.533042229026766e-05
1,learned,36,390.0,49,44,44,True,False,1.5192665581444473e-05
1,learned,37,390.0,49,44,44,True,False,1.5192665581444473e-05
1,learned,38,380.0,50,44,44,True,False,1.6511866743628314e-05
1,learned,39,380.0,50,44,44,True,False,1.6511866743628314e-05
1,learned,40,390.0,49,44,44,True,False,1.5192665581444473e-05
1,learned,41,390.0,49,44,44,True,False,1.5192665581444473e-05
1,learned,42,400.0,48,44,44,True,False,1.518857395357924e-05
1,learned,43,400.0,48,44,44,True,False,1.518857395357924e-05
1,learned,44,410.0,47,44,44,True,False,1.4908859064237598e-05
1,learned,45,410.0,47,44,44,True,False,1.4908859064237598e-05
1,learned,46,420.0,46,44,44,True,False,1.4827740968396932e-05
1,learned,47,420.0,46,44,44,True,False,1.4827740968396932e-05
1,learned,48,430.0,45,44,44,True,False,1.4764914400567092e-05
1,learned,49,430.0,45,44,44,True,False,1.4764914400567092e-05
1,learned,50,420.0,46,44,44,True,False,1.4949283510248718e-05
1,learned,51,420.0,46,44,44,True,False,1.4949283510248718e-05
1,learned,52,430.0,45,44,44,True,False,1.4764914400567024e-05
1,learned,53,430.0,45,44,44,True,False,1.4764914400567024e-05
1,learned,54,420.0,46,44,44,True,False,1.5375591567021376e-05
1,learned,55,420.0,46,44,44,True,False,1.5375591567021376e-05
1,learned,56,410.0,47,44,44,True,False,1.545902881444689e-05
1,learned,57,410.0,47,44,44,True,False,1.545902881444689e-05
1,learned,58,420.0,46,44,44,True,False,1.5375591567021376e-05
1,learned,59,420.0,46,44,44,True,False,1.5375591567021376e-05
1,learned,60,430.0,45,44,44,True,False,1.4764914400567024e-05
1,learned,61,430.0,45,44,44,True,False,1.4764914400567024e-05
1,learned,62,420.0,46,44,44,True,False,1.5435793124430773e-05
1,learned,63,420.0,46,44,44,True,False,1.5435793124430773e-05
1,learned,64,410.0,47,44,44,True,False,1.549685321804866e-05
1,learned,65,410.0,47,44,44,True,False,1.549685321804866e-05
1,learned,66,420.0,46,44,44,True,False,1.5435793124430773e-05
1,learned,67,420.0,46,44,44,True,False,1.5435793124430773e-05
1,learned,68,410.0,47,44,44,True,False,1.5444564925974073e-05
1,learned,69,410.0,47,44,44,True,False,1.5444564925974073e-05
1,learned,70,400.0,48,44,44,True,False,1.5572501595077423e-05
1,learned,71,400.0,48,44,44,True,False,1.5572501595077423e-05
1,learned,72,390.0,49,44,44,True,False,1.5697201561034745e-05
1,learned,73,390.0,49,44,44,True,False,1.5697201561034745e-05
1,learned,74,400.0,48,44,44,True,False,1.561040799962612e-05
1,learned,75,400.0,48,44,44,True,False,1.561040799962612e-05
1,learned,76,410.0,47,44,44,True,False,1.5444564925974073e-05
1,learned,77,410.0,47,44,44,True,False,1.5444564925974073e-05
1,learned,78,400.0,48,44,44,True,False,1.5502617827646975e-05
1,learned,79,400.0,48,44,44,True,False,1.5502617827646975e-05
1,learned,80,390.0,49,44,44,True,False,1.5723153392700548e-05
1,learned,81,390.0,49,44,44,True,False,1.5723153392700548e-05
1,learned,82,380.0,50,44,44,True,False,1.6035739564253108e-05
1,learned,83,380.0,50,44,44,True,False,1.6035739564253108e-05
1,learned,84,370.0,51,44,44,True,False,1.6041852242452388e-05
1,learned,85,370.0,51,44,44,True,False,1.6041852242452388e-05
1,learned,86,380.0,50,44,44,True,False,1.6035739564253108e-05
1,learned,87,380.0,50,44,44,True,False,1.6035739564253108e-05
1,learned,88,370.0,51,44,44,True,False,1.6041852242452388e-05
1,learned,89,370.0,51,44,44,True,False,1.6041852242452388e-05
1,learned,90,380.0,50,44,44,True,False,1.6035739564253108e-05
1,learned,91,380.0,50,44,44,True,False,1.6035739564253108e-05
1,learned,92,370.0,51,44,44,True,False,1.6041852242452388e-05
1,learned,93,370.0,51,44,44,True,False,1.6041852242452388e-05
1,learned,94,380.0,50,44,44,True,False,1.6035739564253108e-05
1,learned,95,380.0,50,44,44,True,False,1.6035739564253108e-05
1,learned,96,370.0,51,44,44,True,False,1.6041852242452388e-05
1,learned,97,370.0,51,44,44,True,False,1.6041852242452388e-05
1,learned,98,380.0,50,44,44,True,False,1.6035739564253108e-05
1,learned,99,380.0,50,44,44,True,False,1.6035739564253108e-05
1,learned,100,370.0,51,44,44,True,False,1.6041852242452388e-05
2,initial,0,-500.0,138,44,44,True,False,0.0002526182131203269
2,random,0,-500.0,138,44,44,True,False,0.0002526182131203269
2,random,1,-500.0,138,44,44,True,False,0.0002526182131203269
2,random,2,-490.0,137,44,44,True,False,0.0002524922410589845
2,random,3,-490.0,137,44,44,True,False,0.0002524922410589845
2,random,4,-500.0,138,44,44,True,False,0.00025256911703976624
2,random,5,-500.0,138,44,44,True,False,0.00025256911703976624
2,random,6,-490.0,137,44,44,True,False,0.00025195713224070317
2,random,7,-490.0,137,44,44,True,False,0.00025195713224070317
2,random,8,-480.0,136,44,44,True,False,0.00025181196181143524
2,random,9,-480.0,136,44,44,True,False,0.00025181196181143524
2,random,10,-480.0,136,44,44,True,False,0.00025181196181143524
2,random,11,-490.0,137,44,44,True,False,0.00025239459307952714
2,random,12,-490.0,137,44,44,True,False,0.00025239459307952714
2,random,13,-480.0,136,44,44,True,False,0.00025210542895617145
2,random,14,-480.0,136,44,44,True,False,0.00025210542895617145
2,random,15,-470.0,135,44,44,True,False,0.000245322948007922
2,random,16,-470.0,135,44,44,True,False,0.000245322948007922
2,random,17,-480.0,136,44,44,True,False,0.0002453966245045867
2,random,18,-480.0,136,44,44,True,False,0.0002453966245045867
2,random,19,-470.0,135,44,44,True,False,0.00024243771752775823
2,random,20,-470.0,135,44,44,True,False,0.00024243771752775823
2,random,21,-460.0,134,44,44,True,False,0.00024223478591291458
2,random,22,-460.0,134,44,44,True,False,0.00024223478591291458
2,random,23,-470.0,135,44,44,True,False,0.00024226579586517197
2,random,24,-470.0,135,44,44,True,False,0.00024226579586517197
2,random,25,-460.0,134,44,44,True,False,0.00024200517920053258
2,random,26,-460.0,134,44,44,True,False,0.00024200517920053258
2,random,27,-450.0,133,44,44,True,False,0.00024189157157997535
2,random,28,-450.0,133,44,44,True,False,0.00024189157157997535
2,random,29,-440.0,132,44,44,True,False,0.00021016511776727377
