episode,method,step,score,edges,rank,rank_K,is_IBR,is_MBR,min_eig
0,random,103,140.0,26,20,20,True,False,5.071238694538368e-05
0,random,104,130.0,27,20,20,True,False,5.334331628891635e-05
0,random,105,140.0,26,20,20,True,False,5.329007948727575e-05
0,random,106,150.0,25,20,20,True,False,5.2764245379480256e-05
0,random,107,140.0,26,20,20,True,False,5.543495908711858e-05
0,random,108,130.0,27,20,20,True,False,0.00010929104626539952
0,random,109,130.0,27,20,20,True,False,0.00010929104626539952
0,random,110,130.0,27,20,20,True,False,0.00010929104626539952
0,random,111,140.0,26,20,20,True,False,0.00010312452958899603
0,random,112,140.0,26,20,20,True,False,0.00010312452958899603
0,random,113,140.0,26,20,20,True,False,0.00010312452958899603
0,random,114,140.0,26,20,20,True,False,0.00010312452958899603
0,random,115,150.0,25,20,20,True,False,6.285631466757048e-05
0,random,116,150.0,25,20,20,True,False,6.285631466757048e-05
0,random,117,150.0,25,20,20,True,False,6.285631466757048e-05
0,random,118,140.0,26,20,20,True,False,0.00010312452958899584
0,random,119,140.0,26,20,20,True,False,0.00010312452958899584
0,random,120,140.0,26,20,20,True,False,0.00010312452958899584
0,random,121,140.0,26,20,20,True,False,0.00010312452958899584
0,random,122,130.0,27,20,20,True,False,0.00010399173212162595
0,random,123,130.0,27,20,20,True,False,0.00010399173212162595
0,random,124,130.0,27,20,20,True,False,0.00010399173212162595
0,random,125,140.0,26,20,20,True,False,4.144333689566917e-05
0,random,126,140.0,26,20,20,True,False,4.144333689566917e-05
0,random,127,140.0,26,20,20,True,False,4.144333689566917e-05
0,random,128,150.0,25,20,20,True,False,3.8322622724230014e-05
0,random,129,160.0,24,20,20,True,False,3.818245004741348e-05
0,random,130,150.0,25,20,20,True,False,3.8349856644794e-05
0,random,131,150.0,25,20,20,True,False,3.8349856644794e-05
0,random,132,150.0,25,20,20,True,False,3.8349856644794e-05
0,random,133,150.0,25,20,20,True,False,3.8349856644794e-05
0,random,134,150.0,25,20,20,True,False,3.8349856644794e-05
0,random,135,160.0,24,20,20,True,False,3.608665402069031e-05
0,random,136,160.0,24,20,20,True,False,3.608665402069031e-05
0,random,137,160.0,24,20,20,True,False,3.608665402069031e-05
0,random,138,150.0,25,20,20,True,False,3.742288714148103e-05
0,random,139,160.0,24,20,20,True,False,2.2603728884402687e-05
0,random,140,150.0,25,20,20,True,False,3.358407375003336e-05
0,random,141,160.0,24,20,20,True,False,3.287334402762601e-05
0,random,142,160.0,24,20,20,True,False,3.287334402762601e-05
0,random,143,160.0,24,20,20,True,False,3.287334402762601e-05
0,random,144,160.0,24,20,20,True,False,3.287334402762601e-05
0,random,145,160.0,24,20,20,True,False,3.287334402762601e-05
0,random,146,150.0,25,20,20,True,False,3.295734246792785e-05
0,random,147,140.0,26,20,20,True,False,3.331624309131941e-05
0,random,148,140.0,26,20,20,True,False,3.331624309131941e-05
0,random,149,140.0,26,20,20,True,False,3.331624309131941e-05
0,random,150,140.0,26,20,20,True,False,3.331624309131941e-05
0,random,151,140.0,26,20,20,True,False,3.331624309131941e-05
0,random,152,130.0,27,20,20,True,False,3.3392953374804105e-05
0,random,153,130.0,27,20,20,True,False,3.3392953374804105e-05
0,random,154,130.0,27,20,20,True,False,3.3392953374804105e-05
0,random,155,120.0,28,20,20,True,False,3.343051913398586e-05
0,random,156,120.0,28,20,20,True,False,3.343051913398586e-05
0,random,157,120.0,28,20,20,True,False,3.343051913398586e-05
0,random,158,120.0,28,20,20,True,False,3.343051913398586e-05
0,random,159,110.0,29,20,20,True,False,3.4084579304610366e-05
0,random,160,100.0,30,20,20,True,False,3.464359144174491e-05
0,random,161,100.0,30,20,20,True,False,3.464359144174491e-05
0,random,162,100.0,30,20,20,True,False,3.464359144174491e-05
0,random,163,100.0,30,20,20,True,False,3.464359144174491e-05
0,random,164,100.0,30,20,20,True,False,3.464359144174491e-05
0,random,165,100.0,30,20,20,True,False,3.464359144174491e-05
0,random,166,100.0,30,20,20,True,False,3.464359144174491e-05
0,random,167,100.0,30,20,20,True,False,3.464359144174491e-05
0,random,168,100.0,30,20,20,True,False,3.464359144174491e-05
0,random,169,90.0,31,20,20,True,False,4.734384478523469e-05
0,random,170,90.0,31,20,20,True,False,4.734384478523469e-05
0,random,171,90.0,31,20,20,True,False,4.734384478523469e-05
0,random,172,100.0,30,20,20,True,False,4.542443850486964e-05
0,random,173,110.0,29,20,20,True,False,4.3664258921397534e-05
0,random,174,110.0,29,20,20,True,False,4.3664258921397534e-05
0,random,175,120.0,28,20,20,True,False,4.276776827531978e-05
0,random,176,130.0,27,20,20,True,False,4.2368336860610666e-05
0,random,177,120.0,28,20,20,True,False,4.266914309835943e-05
0,random,178,110.0,29,20,20,True,False,4.5079026692973434e-05
0,random,179,100.0,30,20,20,True,False,4.5297274496076e-05
0,random,180,100.0,30,20,20,True,False,4.5297274496076e-05
0,random,181,110.0,29,20,20,True,False,4.412353123989857e-05
0,random,182,110.0,29,20,20,True,False,4.412353123989857e-05
0,random,183,110.0,29,20,20,True,False,4.412353123989857e-05
0,random,184,110.0,29,20,20,True,False,4.412353123989857e-05
0,random,185,120.0,28,20,20,True,False,4.389777403975393e-05
0,random,186,120.0,28,20,20,True,False,4.389777403975393e-05
0,random,187,110.0,29,20,20,True,False,7.812355976052835e-05
0,random,188,120.0,28,20,20,True,False,7.80269785979962e-05
0,random,189,110.0,29,20,20,True,False,7.862704084877326e-05
0,random,190,120.0,28,20,20,True,False,7.83728877163457e-05
0,random,191,130.0,27,20,20,True,False,7.837244686143022e-05
0,random,192,140.0,26,20,20,True,False,7.826173052183745e-05
0,random,193,140.0,26,20,20,True,False,7.826173052183745e-05
0,random,194,140.0,26,20,20,True,False,7.826173052183745e-05
0,random,195,150.0,25,20,20,True,False,3.785326528932817e-05
0,random,196,150.0,25,20,20,True,False,3.785326528932817e-05
0,random,197,140.0,26,20,20,True,False,3.8090348717988536e-05
0,random,198,140.0,26,20,20,True,False,3.8090348717988536e-05
0,random,199,130.0,27,20,20,True,False,4.2452026811091934e-05
0,random,200,140.0,26,20,20,True,False,4.2399526438533735e-05
0,learned,0,30.0,37,20,20,True,False,0.00013766969898312497
0,learned,1,40.0,36,20,20,True,False,0.00013598034628353753
0,learned,2,50.0,35,20,20,True,False,0.00013596548635275352
0,learned,3,60.0,34,20,20,True,False,0.00013429369656141194
0,learned,4,70.0,33,20,20,True,False,0.00012644815568178263
0,learned,5,80.0,32,20,20,True,False,0.00012626716174074482
0,learned,6,90.0,31,20,20,True,False,8.965619891595461e-05
0,learned,7,100.0,30,20,20,True,False,8.905848095207714e-05
0,learned,8,110.0,29,20,20,True,False,8.830029811086006e-05
0,learned,9,120.0,28,20,20,True,False,7.871698385448974e-05
0,learned,10,130.0,27,20,20,True,False,7.823334073953695e-05
0,learned,11,140.0,26,20,20,True,False,7.807991996120554e-05
0,learned,12,150.0,25,20,20,True,False,7.745295277033458e-05
0,learned,13,160.0,24,20,20,True,False,7.315027076303301e-05
0,learned,14,170.0,23,20,20,True,False,5.6071411169122525e-05
0,learned,15,180.0,22,20,20,True,False,5.5801400408877777e-05
0,learned,16,190.0,21,20,20,True,False,4.953731204430255e-05
0,learned,17,200.0,20,20,20,True,False,4.114357935205016e-05
0,learned,18,190.0,21,20,20,True,False,4.911491189842615e-05
0,learned,19,200.0,20,20,20,True,False,4.911275493187695e-05
0,learned,20,210.0,19,20,20,True,False,3.0270706612734636e-05
0,learned,21,220.0,18,20,20,True,False,1.2959389294821496e-05
0,learned,22,230.0,17,20,20,True,False,1.2922548293006523e-05
0,learned,23,240.0,16,20,20,True,False,1.2901915933170298e-05
0,learned,24,250.0,15,20,20,True,False,1.2751556909610398e-05
0,learned,25,260.0,14,20,20,True,False,1.0093570985937171e-05
0,learned,26,270.0,13,20,20,True,False,4.002339230564532e-06
0,learned,27,260.0,14,20,20,True,False,4.424489424250161e-06
0,learned,28,270.0,13,20,20,True,False,3.7673168353425423e-06
0,learned,29,260.0,14,20,20,True,False,1.92769789840294e-05
0,learned,30,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,31,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,32,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,33,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,34,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,35,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,36,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,37,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,38,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,39,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,40,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,41,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,42,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,43,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,44,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,45,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,46,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,47,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,48,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,49,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,50,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,51,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,52,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,53,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,54,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,55,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,56,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,57,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,58,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,59,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,60,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,61,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,62,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,63,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,64,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,65,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,66,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,67,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,68,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,69,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,70,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,71,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,72,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,73,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,74,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,75,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,76,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,77,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,78,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,79,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,80,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,81,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,82,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,83,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,84,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,85,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,86,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,87,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,88,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,89,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,90,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,91,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,92,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,93,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,94,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,95,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,96,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,97,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,98,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,99,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,100,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,101,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,102,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,103,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,104,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,105,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,106,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,107,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,108,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,109,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,110,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,111,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,112,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,113,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,114,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,115,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,116,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,117,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,118,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,119,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,120,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,121,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,122,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,123,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,124,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,125,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,126,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,127,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,128,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,129,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,130,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,131,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,132,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,133,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,134,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,135,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,136,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,137,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,138,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,139,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,140,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,141,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,142,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,143,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,144,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,145,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,146,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,147,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,148,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,149,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,150,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,151,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,152,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,153,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,154,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,155,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,156,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,157,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,158,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,159,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,160,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,161,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,162,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,163,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,164,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,165,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,166,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,167,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,168,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,169,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,170,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,171,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,172,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,173,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,174,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,175,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,176,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,177,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,178,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,179,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,180,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,181,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,182,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,183,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,184,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,185,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,186,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,187,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,188,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,189,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,190,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,191,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,192,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,193,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,194,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,195,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,196,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,197,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,198,270.0,13,20,20,True,False,2.775283302522259e-06
0,learned,199,280.0,12,20,20,True,False,2.512468283447395e-06
0,learned,200,270.0,13,20,20,True,False,2.775283302522259e-06
1,initial,0,240.0,16,20,20,True,False,1.8367748579515085e-05
1,greedy,0,240.0,16,20,20,True,False,1.8367748579515085e-05
1,greedy,1,250.0,15,20,20,True,False,1.4249145685765935e-05
1,greedy,2,260.0,14,20,20,True,False,3.7235675736318423e-06
1,greedy,3,270.0,13,20,20,True,False,8.034794691618345e-07
1,greedy,4,280.0,12,20,20,True,False,7.69374138415331e-08
1,greedy,5,290.0,11,20,20,True,False,7.691428373139083e-08
1,random,0,240.0,16,20,20,True,False,1.8367748579515085e-05
1,random,1,240.0,16,20,20,True,False,1.8367748579515085e-05
1,random,2,240.0,16,20,20,True,False,1.8367748579515085e-05
